"","X","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent"
"405",6,"Lithuania",5,5,5,5,5,5,"Sink","global System","CO2 emissions [tonnes per capita]","Europe"
"406",7,"Lithuania",100,100,100,100,100,100,"Sink","global System","Consumption of HCFC in ODP per capita","Europe"
"407",8,"Lithuania",99.6675,99.6675,99.6675,99.6675,99.6675,98.9075,"Sink","critical ecosystems","Proportion of surface water in good chemical status","Europe"
"408",9,"Lithuania",56.4477091666667,56.2483841666667,56.0795741666667,55.8571008333333,55.6684008333333,55.5879341666667,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Europe"
"409",10,"Lithuania",73.0105,71.253,71.025,70.759,72.2885,72.1555,"Life support","ecosystem health","Aquatic habitats in favourable conservation status","Europe"
"410",11,"Lithuania",79.6066666666667,83.2166666666667,84.4516666666667,80.62,82.995,82.995,"Human health and welfare","human health","Concentrations of PM2.5","Europe"
"411",12,"Lithuania",93.9779595,96.1024255,97.6649665,98.0910035,98.1013965,98.1126825,"Human health and welfare","human health","Drinking water contamination","Europe"
"412",13,"Lithuania",90.7737809760898,90.7737809760898,92.9648381354279,92.9648381354279,92.9648381354279,92.9648381354279,"Source","renewable ressources","renewable ressources","Lithuania"
"413",14,"Lithuania",100,100,100,100,100,100,"Source","non-renewable ressources","non-renewable ressources","Lithuania"
"414",15,"Lithuania",95.2752753740916,95.2752753740916,96.4182753088998,96.4182753088998,96.4182753088998,96.4182753088998,"Source","Source","Source","Lithuania"
"415",16,"Lithuania",22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,"Sink","global System","global System","Lithuania"
"416",17,"Lithuania",99.6675,99.6675,99.6675,99.6675,99.6675,98.9075,"Sink","critical ecosystems","critical ecosystems","Lithuania"
"417",18,"Lithuania",47.2084002215136,47.2084002215136,47.2084002215136,47.2084002215136,47.2084002215136,47.0280653955232,"Sink","Sink","Sink","Lithuania"
"418",19,"Lithuania",64.1971609194123,63.3077097755676,63.1114233335575,62.868057054961,63.4364658035141,63.3322602135982,"Life support","ecosystem health","ecosystem health","Lithuania"
"419",20,"Lithuania",64.1971609194123,63.3077097755676,63.1114233335575,62.868057054961,63.4364658035141,63.3322602135982,"Life support","Life support","Life support","Lithuania"
"420",21,"Lithuania",86.4943471906113,89.4277558070852,90.8183307260664,88.9274800169779,90.2326182847284,90.2378085066758,"Human health and welfare","human health","human health","Lithuania"
"421",22,"Lithuania",NA,NA,NA,NA,NA,NA,"Human health and welfare","landscape and amenity","landscape and amenitys","Lithuania"
"422",23,"Lithuania",86.4943471906113,89.4277558070852,90.8183307260664,88.9274800169779,90.2326182847284,90.2378085066758,"Human health and welfare","Human health and welfare","Human health and welfare","Lithuania"
"423",24,"Lithuania",70.6928939764856,71.0365903509774,71.468560219198,71.0249876094883,71.4447457882339,71.3481143704096,"12","SESI layer","SESI layer","Lithuania"
"424",1,"Luxembourg",NA,NA,NA,NA,NA,NA,"Source","renewable ressources","state of forest reccources","Europe"
"425",2,"Luxembourg",100,100,100,100,100,100,"Source","renewable ressources","Surfacewater Stress","Europe"
"426",3,"Luxembourg",20.8333333333333,100,100,20.8333333333333,100,100,"Source","renewable ressources","Groundwater stress","Europe"
"427",4,"Luxembourg",100,100,100,100,100,100,"Source","non-renewables ressources","area with tolerable erosion","Europe"
"428",5,"Luxembourg",5,5,5,5,5,5,"Sink","global System","CO2 emissions [tonnes per capita]","Europe"
"429",6,"Luxembourg",100,100,100,100,100,100,"Sink","global System","Consumption of HCFC in ODP per capita","Europe"
"430",7,"Luxembourg",37.3119425,37.0185083333333,36.8775925,36.706955,36.5448741666667,36.1782975,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Europe"
"431",8,"Luxembourg",82.7416666666667,84.9583333333333,84.6733333333333,85.085,87.6816666666667,87.6816666666667,"Human health and welfare","human health","Concentrations of PM2.5","Europe"
"432",9,"Luxembourg",99.7004555,99.682358,99.6652865,99.6491555,99.651768,99.654257,"Human health and welfare","human health","Drinking water contamination","Europe"
"433",10,"Luxembourg",45.6435464587638,100,100,45.6435464587638,100,100,"Source","renewable ressources","renewable ressources","Luxembourg"
"434",11,"Luxembourg",100,100,100,100,100,100,"Source","non-renewable ressources","non-renewable ressources","Luxembourg"
"435",12,"Luxembourg",67.5600077403517,100,100,67.5600077403517,100,100,"Source","Source","Source","Luxembourg"
"436",13,"Luxembourg",22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,"Sink","global System","global System","Luxembourg"
"437",14,"Luxembourg",NA,NA,NA,NA,NA,NA,"Sink","critical ecosystems","critical ecosystems","Luxembourg"
"438",15,"Luxembourg",22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,"Sink","Sink","Sink","Luxembourg"
"439",16,"Luxembourg",37.3119425,37.0185083333333,36.8775925,36.706955,36.5448741666667,36.1782975,"Life support","ecosystem health","ecosystem health","Luxembourg"
"440",17,"Luxembourg",37.3119425,37.0185083333333,36.8775925,36.706955,36.5448741666667,36.1782975,"Life support","Life support","Life support","Luxembourg"
"441",18,"Luxembourg",90.8261077856793,92.0263386124682,91.8639865539084,92.0795764310279,93.4753074588151,93.4764748168668,"Human health and welfare","human health","human health","Luxembourg"
"442",19,"Luxembourg",NA,NA,NA,NA,NA,NA,"Human health and welfare","landscape and amenity","landscape and amenitys","Luxembourg"
"443",20,"Luxembourg",90.8261077856793,92.0263386124682,91.8639865539084,92.0795764310279,93.4753074588151,93.4764748168668,"Human health and welfare","Human health and welfare","Human health and welfare","Luxembourg"
"444",21,"Luxembourg",47.5672795324765,52.5356385244726,52.4624070619521,47.5358858171779,52.5717088238171,52.4395387986805,"9","SESI layer","SESI layer","Luxembourg"
"445",1,"Malta",100,100,100,100,100,100,"Source","renewable ressources","state of forest reccources","Europe"
"446",2,"Malta",40.948,40.948,40.625,40.625,40.625,40.625,"Source","renewable ressources","Proportion of fish stocks not overexploited","Europe"
"447",3,"Malta",78.1753333333333,78.4286666666667,88.714,80.5186666666667,75.9333333333333,77.0226666666667,"Source","renewable ressources","Surfacewater Stress","Europe"
"448",4,"Malta",74.6666666666667,74.6666666666667,74.6666666666667,74.6666666666667,74.6666666666667,74.6666666666667,"Source","renewable ressources","Groundwater stress","Europe"
"449",5,"Malta",53.6875,53.6875,53.6875,53.6875,53.6875,53.6875,"Source","non-renewables ressources","area with tolerable erosion","Europe"
"450",6,"Malta",32.328357875,50.429285,44.049600375,46.36331825,45.474172875,52.126609625,"Sink","global System","CO2 emissions [tonnes per capita]","Europe"
"451",7,"Malta",100,100,100,100,100,100,"Sink","global System","Consumption of HCFC in ODP per capita","Europe"
"452",8,"Malta",59.1015225,59.0876958333333,59.0758241666667,59.0606658333333,59.0438783333333,59.1406508333333,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Europe"
"453",9,"Malta",69.2105,66.75,66.674,66.3415,66.028,66.579,"Life support","ecosystem health","Aquatic habitats in favourable conservation status","Europe"
"454",10,"Malta",71.975,73.8116666666667,75.9333333333333,72.165,74.8883333333333,74.8883333333333,"Human health and welfare","human health","Concentrations of PM2.5","Europe"
"455",11,"Malta",100,100,100,100,100,100,"Human health and welfare","human health","Drinking water contamination","Europe"
"456",12,"Malta",69.9209467252368,69.9775241034099,72.0241389139262,70.2998143407568,69.276852943533,69.523987378771,"Source","renewable ressources","renewable ressources","Malta"
"457",13,"Malta",53.6875,53.6875,53.6875,53.6875,53.6875,53.6875,"Source","non-renewable ressources","non-renewable ressources","Malta"
"458",14,"Malta",61.2689221980536,61.2937054296917,62.183566622874,61.4346911965819,60.9860725281267,61.0947548681372,"Source","Source","Source","Malta"
"459",15,"Malta",56.8580318644605,71.0135796872683,66.3698729658269,68.0906148085035,67.4345407599103,72.1987601174702,"Sink","global System","global System","Malta"
"460",16,"Malta",NA,NA,NA,NA,NA,NA,"Sink","critical ecosystems","critical ecosystems","Malta"
"461",17,"Malta",56.8580318644605,71.0135796872683,66.3698729658269,68.0906148085035,67.4345407599103,72.1987601174702,"Sink","Sink","Sink","Malta"
"462",18,"Malta",63.9565940539852,62.8020994623189,62.7600310746285,62.5953126230877,62.4383631959818,62.7497043166938,"Life support","ecosystem health","ecosystem health","Malta"
"463",19,"Malta",63.9565940539852,62.8020994623189,62.7600310746285,62.5953126230877,62.4383631959818,62.7497043166938,"Life support","Life support","Life support","Malta"
"464",20,"Malta",84.8380810721223,85.9137164058608,87.1397345264107,84.9499852854608,86.5380455830459,86.5380455830459,"Human health and welfare","human health","human health","Malta"
"465",21,"Malta",NA,NA,NA,NA,NA,NA,"Human health and welfare","landscape and amenity","landscape and amenitys","Malta"
"466",22,"Malta",84.8380810721223,85.9137164058608,87.1397345264107,84.9499852854608,86.5380455830459,86.5380455830459,"Human health and welfare","Human health and welfare","Human health and welfare","Malta"
"467",23,"Malta",65.9366770951679,69.6143043470327,68.9265433390967,68.6754500229315,68.6582793925109,69.9581164608152,"11","SESI layer","SESI layer","Malta"
"468",1,"Netherlands",100,100,100,100,100,100,"Source","renewable ressources","state of forest reccources","Europe"
"469",2,"Netherlands",68.55975,68.55975,71.83725,71.83725,71.83725,71.83725,"Source","renewable ressources","Proportion of fish stocks not overexploited","Europe"
"470",3,"Netherlands",100,100,100,100,100,100,"Source","renewable ressources","Surfacewater Stress","Europe"
"471",4,"Netherlands",100,100,100,6.829624,5.422218,6.26666666666667,"Source","renewable ressources","Groundwater stress","Europe"
"472",5,"Netherlands",100,100,100,100,100,100,"Source","non-renewables ressources","area with tolerable erosion","Europe"
"473",6,"Netherlands",5,5,5,5,5,5,"Sink","global System","CO2 emissions [tonnes per capita]","Europe"
"474",7,"Netherlands",100,100,100,100,100,100,"Sink","global System","Consumption of HCFC in ODP per capita","Europe"
"475",8,"Netherlands",99.525,99.525,99.525,99.525,99.525,99.525,"Sink","critical ecosystems","Proportion of surface water in good chemical status","Europe"
"476",9,"Netherlands",64.375,64.375,64.375,64.375,64.375,64.375,"Sink","critical ecosystems","Proportion of ground water in good chemical status","Europe"
"477",10,"Netherlands",48.88482,48.8718716666667,48.8546591666667,48.8240875,48.7425725,48.7116041666667,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Europe"
"478",11,"Netherlands",68.688,68.004,68.6025,67.2535,66.1895,68.3175,"Life support","ecosystem health","Aquatic habitats in favourable conservation status","Europe"
"479",12,"Netherlands",75.965,79.1,79.005,79.4483333333333,81.8233333333333,81.8233333333333,"Human health and welfare","human health","Concentrations of PM2.5","Europe"
"480",13,"Netherlands",99.9785205,99.9775705,99.97663,99.9756895,99.9747395,99.973799,"Human health and welfare","human health","Drinking water contamination","Europe"
"481",14,"Netherlands",76.25,76.25,76.25,76.25,76.25,76.25,"Human health and welfare","landscape and amenity","status of world heritage sites","Europe"
"482",15,"Netherlands",90.9949532740021,90.9949532740021,92.0634879469561,47.0637602836754,44.4254328837362,46.0624011626137,"Source","renewable ressources","renewable ressources","Netherlands"
"483",16,"Netherlands",100,100,100,100,100,100,"Source","non-renewable ressources","non-renewable ressources","Netherlands"
"484",17,"Netherlands",95.3912749018494,95.3912749018494,95.949720138704,68.6030322097175,66.6524064709866,67.8692869880137,"Source","Source","Source","Netherlands"
"485",18,"Netherlands",22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,"Sink","global System","global System","Netherlands"
"486",19,"Netherlands",80.0432500277194,80.0432500277194,80.0432500277194,80.0432500277194,80.0432500277194,80.0432500277194,"Sink","critical ecosystems","critical ecosystems","Netherlands"
"487",20,"Netherlands",42.3062818269335,42.3062818269335,42.3062818269335,42.3062818269335,42.3062818269335,42.3062818269335,"Sink","Sink","Sink","Netherlands"
"488",21,"Netherlands",57.9465315282977,57.6496553399932,57.8925880876063,57.30262444846,56.800057240189,57.6875638041359,"Life support","ecosystem health","ecosystem health","Netherlands"
"489",22,"Netherlands",57.9465315282977,57.6496553399932,57.8925880876063,57.30262444846,56.800057240189,57.6875638041359,"Life support","Life support","Life support","Netherlands"
"490",23,"Netherlands",87.1485416388737,88.9282060234547,88.8743700576831,89.1229594696329,90.4448253634317,90.4443999381756,"Human health and welfare","human health","human health","Netherlands"
"491",24,"Netherlands",76.25,76.25,76.25,76.25,76.25,76.25,"Human health and welfare","landscape and amenity","landscape and amenitys","Netherlands"
"492",25,"Netherlands",81.517337419497,82.3454656267631,82.3205364225619,82.435584910641,83.0446743263026,83.0444790174873,"Human health and welfare","Human health and welfare","Human health and welfare","Netherlands"
"493",26,"Netherlands",66.0766072557525,66.1587786320445,66.3200632671197,60.8498275341651,60.3907346748544,60.9000679361723,"14","SESI layer","SESI layer","Netherlands"
"494",1,"Poland",100,100,100,100,100,100,"Source","renewable ressources","state of forest reccources","Europe"
"495",2,"Poland",74.7965,74.7965,80.3445,80.3445,80.3445,80.3445,"Source","renewable ressources","Proportion of fish stocks not overexploited","Europe"
"496",3,"Poland",19.136,18.4393333333333,17.5273333333333,15.412,12.7266666666667,11.3333333333333,"Source","renewable ressources","Surfacewater Stress","Europe"
"497",4,"Poland",100,100,100,100,100,100,"Source","renewable ressources","Groundwater stress","Europe"
"498",5,"Poland",100,100,100,100,100,100,"Source","non-renewables ressources","area with tolerable erosion","Europe"
"499",6,"Poland",5,5,5,5,5,5,"Sink","global System","CO2 emissions [tonnes per capita]","Europe"
"500",7,"Poland",100,100,100,100,100,100,"Sink","global System","Consumption of HCFC in ODP per capita","Europe"
"501",8,"Poland",37.8225,37.8225,37.8225,37.8225,37.8225,98.67,"Sink","critical ecosystems","Proportion of surface water in good chemical status","Europe"
"502",9,"Poland",86.415,86.415,86.415,86.415,86.415,60.86,"Sink","critical ecosystems","Proportion of ground water in good chemical status","Europe"
"503",10,"Poland",65.8439775,65.7894216666667,65.8495166666667,65.8850041666667,65.8971025,65.83025,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Europe"
"504",11,"Poland",67.3485,66.123,66.161,66.123,67.13,67.035,"Life support","ecosystem health","Aquatic habitats in favourable conservation status","Europe"
"505",12,"Poland",44.2983333333333,48.2566666666667,46.2933333333333,44.5516666666667,56.205,56.205,"Human health and welfare","human health","Concentrations of PM2.5","Europe"
"506",13,"Poland",99.2704665,99.454377,99.639038,99.8241835,99.9682605,99.9682605,"Human health and welfare","human health","Drinking water contamination","Europe"
"507",14,"Poland",52.5,52.5,28.75,28.75,28.75,28.75,"Human health and welfare","landscape and amenity","status of world heritage sites","Europe"
"508",15,"Poland",61.5082129959983,60.9405855504814,61.2587315154253,59.3203613929691,56.54805938813,54.9323848077509,"Source","renewable ressources","renewable ressources","Poland"
"509",16,"Poland",100,100,100,100,100,100,"Source","non-renewable ressources","non-renewable ressources","Poland"
"510",17,"Poland",78.4271719469715,78.0644512889711,78.2679573742827,77.0197126669329,75.1984437260041,74.1163846984936,"Source","Source","Source","Poland"
"511",18,"Poland",22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,"Sink","global System","global System","Poland"
"512",19,"Poland",57.1701962345766,57.1701962345766,57.1701962345766,57.1701962345766,57.1701962345766,77.4922976817696,"Sink","critical ecosystems","critical ecosystems","Poland"
"513",20,"Poland",35.7542228369623,35.7542228369623,35.7542228369623,35.7542228369623,35.7542228369623,41.6266795876258,"Sink","Sink","Sink","Poland"
"514",21,"Poland",66.5919898986263,65.9559999459109,66.0050745941805,66.003894813204,66.5106945597849,66.4298939390242,"Life support","ecosystem health","ecosystem health","Poland"
"515",22,"Poland",66.5919898986263,65.9559999459109,66.0050745941805,66.003894813204,66.5106945597849,66.4298939390242,"Life support","Life support","Life support","Poland"
"516",23,"Poland",66.3137709316285,69.2772453221836,67.916295534626,66.6883329268634,74.9580955027707,74.9580955027707,"Human health and welfare","human health","human health","Poland"
"517",24,"Poland",52.5,52.5,28.75,28.75,28.75,28.75,"Human health and welfare","landscape and amenity","landscape and amenitys","Poland"
"518",25,"Poland",59.0040081173347,60.3080042731861,44.1881601407039,43.7868652868337,46.4224648818291,46.4224648818291,"Human health and welfare","Human health and welfare","Human health and welfare","Poland"
"519",26,"Poland",57.6135121722223,57.7234765790834,53.4501153697926,53.1142023517505,53.6770906579282,55.5385373514125,"14","SESI layer","SESI layer","Poland"
"520",1,"Portugal",85.93924,85.93924,85.93924,85.93924,85.93924,85.93924,"Source","renewable ressources","state of forest reccources","Europe"
"521",2,"Portugal",67.03975,67.03975,69.81375,69.81375,69.81375,69.81375,"Source","renewable ressources","Proportion of fish stocks not overexploited","Europe"
"522",3,"Portugal",100,100,100,100,100,100,"Source","renewable ressources","Surfacewater Stress","Europe"
"523",4,"Portugal",68.65,61.3666666666667,34.45,34.1333333333333,34.1333333333333,34.1333333333333,"Source","renewable ressources","Groundwater stress","Europe"
"524",5,"Portugal",100,100,100,100,100,100,"Source","non-renewables ressources","area with tolerable erosion","Europe"
"525",6,"Portugal",5,5,5,5,5,16.03139525,"Sink","global System","CO2 emissions [tonnes per capita]","Europe"
"526",7,"Portugal",100,100,100,100,100,100,"Sink","global System","Consumption of HCFC in ODP per capita","Europe"
"527",8,"Portugal",71.4961658333333,71.4610608333333,71.4000733333333,71.3513258333333,71.2728566666667,71.2084975,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Europe"
"528",9,"Portugal",74.996,73.267,73.6185,73.514,74.255,73.9225,"Life support","ecosystem health","Aquatic habitats in favourable conservation status","Europe"
"529",10,"Portugal",88.3466666666667,89.17,87.2066666666667,90.8166666666667,92.59,92.59,"Human health and welfare","human health","Concentrations of PM2.5","Europe"
"530",11,"Portugal",98.445249,98.45473,98.464116,98.4733785,98.482546,98.49159,"Human health and welfare","human health","Drinking water contamination","Europe"
"531",12,"Portugal",52.5,52.5,28.75,28.75,28.75,52.5,"Human health and welfare","landscape and amenity","status of world heritage sites","Europe"
"532",13,"Portugal",79.3032724933872,77.1106043935966,67.4264702863442,67.2709861597994,67.2709861597994,67.2709861597994,"Source","renewable ressources","renewable ressources","Portugal"
"533",14,"Portugal",100,100,100,100,100,100,"Source","non-renewable ressources","non-renewable ressources","Portugal"
"534",15,"Portugal",89.0523848604782,87.8126439606487,82.113622673917,82.0188918236521,82.0188918236521,82.0188918236521,"Source","Source","Source","Portugal"
"535",16,"Portugal",22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,40.0392248301587,"Sink","global System","global System","Portugal"
"536",17,"Portugal",NA,NA,NA,NA,NA,NA,"Sink","critical ecosystems","critical ecosystems","Portugal"
"537",18,"Portugal",22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,40.0392248301587,"Sink","Sink","Sink","Portugal"
"538",19,"Portugal",73.2251763592049,72.3583965001701,72.5008020554945,72.4245909019282,72.7486492780679,72.552809431777,"Life support","ecosystem health","ecosystem health","Portugal"
"539",20,"Portugal",73.2251763592049,72.3583965001701,72.5008020554945,72.4245909019282,72.7486492780679,72.552809431777,"Life support","Life support","Life support","Portugal"
"540",21,"Portugal",93.2593673489157,93.6974293889646,92.6645959503413,94.5675631005421,95.4908316758211,95.4952162053158,"Human health and welfare","human health","human health","Portugal"
"541",22,"Portugal",52.5,52.5,28.75,28.75,28.75,52.5,"Human health and welfare","landscape and amenity","landscape and amenitys","Portugal"
"542",23,"Portugal",69.972257258274,70.1364031222064,51.6149894272227,52.1422807243851,52.3961965287544,70.8060650705791,"Human health and welfare","Human health and welfare","Human health and welfare","Portugal"
"543",24,"Portugal",56.5170150914472,56.1847716217837,51.1982029019905,51.3001628040894,51.4198610800671,64.0886410766106,"12","SESI layer","SESI layer","Portugal"
"544",1,"Romania",100,100,100,100,100,100,"Source","renewable ressources","state of forest reccources","Europe"
"545",2,"Romania",40.948,40.948,40.625,40.625,40.625,40.625,"Source","renewable ressources","Proportion of fish stocks not overexploited","Europe"
"546",3,"Romania",100,100,100,100,100,100,"Source","renewable ressources","Surfacewater Stress","Europe"
"547",4,"Romania",100,100,100,100,100,100,"Source","renewable ressources","Groundwater stress","Europe"
"548",5,"Romania",100,100,100,100,100,100,"Source","non-renewables ressources","area with tolerable erosion","Europe"
"549",6,"Romania",7.902147875,8.347199125,5,5,5,11.277977625,"Sink","global System","CO2 emissions [tonnes per capita]","Europe"
"550",7,"Romania",100,100,100,100,100,100,"Sink","global System","Consumption of HCFC in ODP per capita","Europe"
"551",8,"Romania",62,62,62,62,62,80.9525,"Sink","critical ecosystems","Proportion of surface water in good chemical status","Europe"
"552",9,"Romania",84.515,84.515,84.515,84.515,84.515,47.18,"Sink","critical ecosystems","Proportion of ground water in good chemical status","Europe"
"553",10,"Romania",49.1306683333333,49.1311358333333,49.0765658333333,49.0273225,48.9902766666667,48.9214125,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Europe"
"554",11,"Romania",74.749,72.9725,72.716,73.7705,73.837,72.222,"Life support","ecosystem health","Aquatic habitats in favourable conservation status","Europe"
"555",12,"Romania",67.035,68.8083333333333,67.32,66.4333333333333,73.7166666666667,73.7166666666667,"Human health and welfare","human health","Concentrations of PM2.5","Europe"
"556",13,"Romania",97.518201,97.518638,97.519835,97.521887,97.5247465,97.528404,"Human health and welfare","human health","Drinking water contamination","Europe"
"557",14,"Romania",52.5,52.5,40.625,40.625,40.625,40.625,"Human health and welfare","landscape and amenity","status of world heritage sites","Europe"
"558",15,"Romania",79.9941399811598,79.9941399811598,79.8359216893685,79.8359216893685,79.8359216893685,79.8359216893685,"Source","renewable ressources","renewable ressources","Romania"
"559",16,"Romania",100,100,100,100,100,100,"Source","non-renewable ressources","non-renewable ressources","Romania"
"560",17,"Romania",89.4394431898812,89.4394431898812,89.3509494573888,89.3509494573888,89.3509494573888,89.3509494573888,"Source","Source","Source","Romania"
"561",18,"Romania",28.110759283591,28.8915197333058,22.3606797749979,22.3606797749979,22.3606797749979,33.5827003455648,"Sink","global System","global System","Romania"
"562",19,"Romania",72.3873607752072,72.3873607752072,72.3873607752072,72.3873607752072,72.3873607752072,61.8008005611578,"Sink","critical ecosystems","critical ecosystems","Romania"
"563",20,"Romania",45.1094632413899,45.7316177526974,40.2322084162882,40.2322084162882,40.2322084162882,45.5569727523831,"Sink","Sink","Sink","Romania"
"564",21,"Romania",60.6008937825865,59.8767217672938,59.7381918134175,60.13958841301,60.1439527985704,59.440745735354,"Life support","ecosystem health","ecosystem health","Romania"
"565",22,"Romania",60.6008937825865,59.8767217672938,59.7381918134175,60.13958841301,60.1439527985704,59.440745735354,"Life support","Life support","Life support","Romania"
"566",23,"Romania",80.8525361632831,81.9151692283954,81.0249053822342,80.4903971065286,84.7891457056366,84.7907356271899,"Human health and welfare","human health","human health","Romania"
"567",24,"Romania",52.5,52.5,40.625,40.625,40.625,40.625,"Human health and welfare","landscape and amenity","landscape and amenitys","Romania"
"568",25,"Romania",65.1518084827456,65.5785512533691,57.3727878105401,57.1832351520332,58.6903658558326,58.6909161187197,"Human health and welfare","Human health and welfare","Human health and welfare","Romania"
"569",26,"Romania",63.1757727460655,63.3054894831075,59.2458272088878,59.2960214062657,59.6840048670886,61.3871246731523,"14","SESI layer","SESI layer","Romania"
"570",1,"Slovakia",NA,NA,NA,NA,NA,NA,"Source","renewable ressources","state of forest reccources","Europe"
"571",2,"Slovakia",100,100,100,100,100,100,"Source","renewable ressources","Surfacewater Stress","Europe"
"572",3,"Slovakia",100,100,100,100,100,100,"Source","renewable ressources","Groundwater stress","Europe"
"573",4,"Slovakia",100,100,100,100,100,100,"Source","non-renewables ressources","area with tolerable erosion","Europe"
"574",5,"Slovakia",5,5,5,5,5,5,"Sink","global System","CO2 emissions [tonnes per capita]","Europe"
"575",6,"Slovakia",100,100,100,100,100,100,"Sink","global System","Consumption of HCFC in ODP per capita","Europe"
"576",7,"Slovakia",51.74,51.74,51.74,51.74,51.74,52.5,"Sink","critical ecosystems","Proportion of surface water in good chemical status","Europe"
"577",8,"Slovakia",51.835,51.835,51.835,51.835,51.835,49.935,"Sink","critical ecosystems","Proportion of ground water in good chemical status","Europe"
"578",9,"Slovakia",58.7737908333333,58.8543141666667,58.9198066666667,58.9913625,58.9526591666667,58.933095,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Europe"
"579",10,"Slovakia",55.5083333333333,58.8966666666667,57.2816666666667,55.4133333333333,65.515,65.515,"Human health and welfare","human health","Concentrations of PM2.5","Europe"
"580",11,"Slovakia",99.030734,99.079754,99.128774,99.1778035,99.2268235,99.275853,"Human health and welfare","human health","Drinking water contamination","Europe"
"581",12,"Slovakia",64.375,64.375,52.5,52.5,52.5,52.5,"Human health and welfare","landscape and amenity","status of world heritage sites","Europe"
"582",13,"Slovakia",100,100,100,100,100,100,"Source","renewable ressources","renewable ressources","Slovakia"
"583",14,"Slovakia",100,100,100,100,100,100,"Source","non-renewable ressources","non-renewable ressources","Slovakia"
"584",15,"Slovakia",100,100,100,100,100,100,"Source","Source","Source","Slovakia"
"585",16,"Slovakia",22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,"Sink","global System","global System","Slovakia"
"586",17,"Slovakia",51.7874782162638,51.7874782162638,51.7874782162638,51.7874782162638,51.7874782162638,51.201440409426,"Sink","critical ecosystems","critical ecosystems","Slovakia"
"587",18,"Slovakia",34.0294463185717,34.0294463185717,34.0294463185717,34.0294463185717,34.0294463185717,33.8363563791052,"Sink","Sink","Sink","Slovakia"
"588",19,"Slovakia",58.7737908333333,58.8543141666667,58.9198066666667,58.9913625,58.9526591666667,58.933095,"Life support","ecosystem health","ecosystem health","Slovakia"
"589",20,"Slovakia",58.7737908333333,58.8543141666667,58.9198066666667,58.9913625,58.9526591666667,58.933095,"Life support","Life support","Life support","Slovakia"
"590",21,"Slovakia",74.1419651285064,76.3902300346931,75.3542393588001,74.1334788379267,80.6278198986088,80.6477371616526,"Human health and welfare","human health","human health","Slovakia"
"591",22,"Slovakia",64.375,64.375,52.5,52.5,52.5,52.5,"Human health and welfare","landscape and amenity","landscape and amenitys","Slovakia"
"592",23,"Slovakia",69.0860984941804,70.1257517498627,62.8975163765391,62.3859570656021,65.0612061421932,65.0692415891469,"Human health and welfare","Human health and welfare","Human health and welfare","Slovakia"
"593",24,"Slovakia",60.9687531260503,61.217794477473,59.5919261721404,59.4884342004365,60.1063143238172,60.0177411659348,"12","SESI layer","SESI layer","Slovakia"
"594",1,"Slovenia",NA,NA,NA,NA,NA,NA,"Source","renewable ressources","state of forest reccources","Europe"
"595",2,"Slovenia",40.948,40.948,40.625,40.625,40.625,40.625,"Source","renewable ressources","Proportion of fish stocks not overexploited","Europe"
"596",3,"Slovenia",100,100,100,100,100,100,"Source","renewable ressources","Surfacewater Stress","Europe"
"597",4,"Slovenia",100,100,100,100,100,100,"Source","renewable ressources","Groundwater stress","Europe"
"598",5,"Slovenia",98.93125,98.93125,98.93125,98.93125,98.93125,98.93125,"Source","non-renewables ressources","area with tolerable erosion","Europe"
"599",6,"Slovenia",5,5,5,5,5,5,"Sink","global System","CO2 emissions [tonnes per capita]","Europe"
"600",7,"Slovenia",100,100,100,100,100,100,"Sink","global System","Consumption of HCFC in ODP per capita","Europe"
"601",8,"Slovenia",47.5125,47.5125,47.5125,47.5125,47.5125,60.48,"Sink","critical ecosystems","Proportion of surface water in good chemical status","Europe"
"602",9,"Slovenia",90.975,90.975,90.975,90.975,90.975,79.67,"Sink","critical ecosystems","Proportion of ground water in good chemical status","Europe"
"603",10,"Slovenia",76.2891883333333,76.2795691666667,76.3484475,76.2089766666667,76.2186808333333,76.4032725,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Europe"
