"","X","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent"
"2746",12,"Malawi",10.5737126344056,10.5737126344056,10.5737126344056,10.5737126344056,10.5737126344056,10.5737126344056,"Source","Source","Source","Africa"
"2747",13,"Malawi",35.7047567005118,44.0655378856934,55.4047670312521,67.4588149911356,71.892933218705,74.0992285861899,"Sink","global System","global System","Africa"
"2748",14,"Malawi",NA,NA,NA,NA,NA,NA,"Sink","critical ecosystems","critical ecosystems","Africa"
"2749",15,"Malawi",35.7047567005118,44.0655378856934,55.4047670312521,67.4588149911356,71.892933218705,74.0992285861899,"Sink","Sink","Sink","Africa"
"2750",16,"Malawi",58.173195,58.1081841666667,58.0230991666667,58.0004041666667,57.8880766666667,57.7694875,"Life support","ecosystem health","ecosystem health","Africa"
"2751",17,"Malawi",58.173195,58.1081841666667,58.0230991666667,58.0004041666667,57.8880766666667,57.7694875,"Life support","Life support","Life support","Africa"
"2752",18,"Malawi",56.3,56.9966666666667,57.3133333333333,56.9016666666667,57.0283333333333,57.0283333333333,"Human health and welfare","human health","human health","Africa"
"2753",19,"Malawi",28.75,28.75,28.75,28.75,28.75,28.75,"Human health and welfare","landscape and amenity","landscape and amenitys","Africa"
"2754",20,"Malawi",40.2321388941727,40.4802935595416,40.5925896357122,40.4465439397072,40.4915371816548,40.4915371816548,"Human health and welfare","Human health and welfare","Human health and welfare","Africa"
"2755",21,"Malawi",30.6593120026576,32.3557807696591,34.2732729090619,35.9662088884074,36.5356444913604,36.7939142809392,"9","SESI","SESI","Africa"
"2756",1,"Malaysia",67.2442533333333,62.6282666666666,61.0824266666667,59.5334833333334,57.9876433333334,56.4387,"Source","renewable ressources","state of forest reccources","Asia"
"2757",2,"Malaysia",78.95275,78.95275,74.4355,74.4355,74.4355,74.4355,"Source","renewable ressources","Proportion of fish stocks not overexploited","Asia"
"2758",3,"Malaysia",100,100,100,100,100,100,"Source","renewable ressources","Surfacewater Stress","Asia"
"2759",4,"Malaysia",100,100,100,100,100,100,"Source","renewable ressources","Groundwater stress","Asia"
"2760",5,"Malaysia",100,100,100,100,100,100,"Source","non-renewables ressources","area with tolerable erosion","Asia"
"2761",6,"Malaysia",5,5,5,5,5,5,"Sink","global System","CO2 emissions [tonnes per capita]","Asia"
"2762",7,"Malaysia",14.3945121680734,34.926763269762,51.9561153048429,49.3741662275781,56.3922985124364,35.4729594891239,"Sink","global System","Consumption of HCFC in ODP per capita","Asia"
"2763",8,"Malaysia",73.49895,73.3849933333333,73.2800466666667,73.19227,73.12308,73.04165,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Asia"
"2764",9,"Malaysia",79.955,77.561,76.934,76.2785,75.8415,75.699,"Life support","ecosystem health","Aquatic habitats in favourable conservation status","Asia"
"2765",10,"Malaysia",47.94,43.3483333333333,51.2966666666667,50.9166666666667,47.6866666666667,47.6866666666667,"Human health and welfare","human health","Concentrations of PM2.5","Asia"
"2766",11,"Malaysia",97.4057305,97.4462765,97.486889,97.527644,97.5684655,97.5817275,"Human health and welfare","human health","Drinking water contamination","Asia"
"2767",12,"Malaysia",64.375,64.375,64.375,64.375,64.375,52.5,"Human health and welfare","landscape and amenity","status of world heritage sites","Asia"
"2768",13,"Malaysia",85.3602364220844,83.8560523343537,82.1153026820447,81.5897027713919,81.0548286914616,80.5080444904916,"Source","renewable ressources","renewable ressources","Asia"
"2769",14,"Malaysia",100,100,100,100,100,100,"Source","non-renewable ressources","non-renewable ressources","Asia"
"2770",15,"Malaysia",92.3906036467369,91.5729503370694,90.6174942723781,90.3270185334332,90.0304552312503,89.7262751319209,"Source","Source","Source","Asia"
"2771",16,"Malaysia",8.48366435217513,13.2149088664587,16.1177100273027,15.7121236991659,16.7917090423275,13.3178375664227,"Sink","global System","global System","Asia"
"2772",17,"Malaysia",NA,NA,NA,NA,NA,NA,"Sink","critical ecosystems","critical ecosystems","Asia"
"2773",18,"Malaysia",8.48366435217513,13.2149088664587,16.1177100273027,15.7121236991659,16.7917090423275,13.3178375664227,"Sink","Sink","Sink","Asia"
"2774",19,"Malaysia",76.659040870924,75.4441082386601,75.0847994620305,74.7194524016002,74.4698870136111,74.3584552243388,"Life support","ecosystem health","ecosystem health","Asia"
"2775",20,"Malaysia",76.659040870924,75.4441082386601,75.0847994620305,74.7194524016002,74.4698870136111,74.3584552243388,"Life support","Life support","Life support","Asia"
"2776",21,"Malaysia",68.3346963128541,64.993335626156,70.7159985392509,70.4683087659505,68.2108121303117,68.2154477523237,"Human health and welfare","human health","human health","Asia"
"2777",22,"Malaysia",64.375,64.375,64.375,64.375,64.375,52.5,"Human health and welfare","landscape and amenity","landscape and amenitys","Asia"
"2778",23,"Malaysia",66.3253049381605,64.6834289515776,67.4710486502491,67.3527829923015,66.2651569898451,59.8440557365307,"Human health and welfare","Human health and welfare","Human health and welfare","Asia"
"2779",24,"Malaysia",44.6800324383971,49.2960856733493,52.1550322297188,51.6964174593151,52.2621856288195,48.0204452489866,"12","SESI","SESI","Asia"
"2780",1,"Maldives",100,100,100,100,100,100,"Source","renewable ressources","state of forest reccources","Asia"
"2781",2,"Maldives",68.3365,68.3365,69.8755,69.8755,69.8755,69.8755,"Source","renewable ressources","Proportion of fish stocks not overexploited","Asia"
"2782",3,"Maldives",100,100,100,100,100,100,"Source","renewable ressources","Surfacewater Stress","Asia"
"2783",4,"Maldives",NA,NA,NA,NA,NA,NA,"Source","renewable ressources","Groundwater stress","Asia"
"2784",5,"Maldives",100,100,100,100,100,100,"Source","non-renewables ressources","area with tolerable erosion","Asia"
"2785",6,"Maldives",55.552437875,54.718689375,56.44061425,48.450983625,37.5800885,38.979241375,"Sink","global System","CO2 emissions [tonnes per capita]","Asia"
"2786",7,"Maldives",43.4379597842079,44.6027464443355,44.6027464443355,72.3246689553703,72.3246689553703,97.8307588985897,"Sink","global System","Consumption of HCFC in ODP per capita","Asia"
"2787",8,"Maldives",NA,NA,NA,NA,NA,NA,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Asia"
"2788",9,"Maldives",83.603,83.47,83.356,83.2325,83.1185,83.0045,"Life support","ecosystem health","Aquatic habitats in favourable conservation status","Asia"
"2789",10,"Maldives",77.105,72.5766666666667,76.1866666666667,76.345,74.6666666666667,74.6666666666667,"Human health and welfare","human health","Concentrations of PM2.5","Asia"
"2790",11,"Maldives",88.0814071066466,88.0814071066466,88.7377289124129,88.7377289124129,88.7377289124129,88.7377289124129,"Source","renewable ressources","renewable ressources","Asia"
"2791",12,"Maldives",100,100,100,100,100,100,"Source","non-renewable ressources","non-renewable ressources","Asia"
"2792",13,"Maldives",93.8516952998967,93.8516952998967,94.2007053648819,94.2007053648819,94.2007053648819,94.2007053648819,"Source","Source","Source","Asia"
"2793",14,"Maldives",49.1231570883729,49.402467832685,50.1737621327652,59.1962950803527,52.1341295129785,61.7524798288098,"Sink","global System","global System","Asia"
"2794",15,"Maldives",NA,NA,NA,NA,NA,NA,"Sink","critical ecosystems","critical ecosystems","Asia"
"2795",16,"Maldives",49.1231570883729,49.402467832685,50.1737621327652,59.1962950803527,52.1341295129785,61.7524798288098,"Sink","Sink","Sink","Asia"
"2796",17,"Maldives",83.603,83.47,83.356,83.2325,83.1185,83.0045,"Life support","ecosystem health","ecosystem health","Asia"
"2797",18,"Maldives",83.603,83.47,83.356,83.2325,83.1185,83.0045,"Life support","Life support","Life support","Asia"
"2798",19,"Maldives",77.105,72.5766666666667,76.1866666666667,76.345,74.6666666666667,74.6666666666667,"Human health and welfare","human health","human health","Asia"
"2799",20,"Maldives",NA,NA,NA,NA,NA,NA,"Human health and welfare","landscape and amenity","landscape and amenitys","Asia"
"2800",21,"Maldives",77.105,72.5766666666667,76.1866666666667,76.345,74.6666666666667,74.6666666666667,"Human health and welfare","Human health and welfare","Human health and welfare","Asia"
"2801",22,"Maldives",73.8343063191186,72.7996932454996,74.0178839190498,77.1534862806109,74.3019455252897,77.4879621687163,"10","SESI","SESI","Asia"
"2802",1,"Mali",100,100,100,100,100,100,"Source","renewable ressources","state of forest reccources","Africa"
"2803",2,"Mali",100,100,100,100,100,100,"Source","renewable ressources","Surfacewater Stress","Africa"
"2804",3,"Mali",100,100,100,100,100,100,"Source","renewable ressources","Groundwater stress","Africa"
"2805",4,"Mali",99.40625,99.40625,99.40625,99.40625,99.40625,99.40625,"Source","non-renewables ressources","area with tolerable erosion","Africa"
"2806",5,"Mali",100,100,98.6790345,97.7791755,97.45447975,97.672488125,"Sink","global System","CO2 emissions [tonnes per capita]","Africa"
"2807",6,"Mali",28.878932103815,32.340670781587,36.2262958280657,36.2262958280657,47.1060459582063,27.0272904483431,"Sink","global System","Consumption of HCFC in ODP per capita","Africa"
"2808",7,"Mali",NA,NA,NA,NA,NA,41.955,"Sink","critical ecosystems","Proportion of surface water in good chemical status","Africa"
"2809",8,"Mali",85.4769658333333,85.4263908333333,85.3657858333333,85.3217841666667,85.271705,85.22521,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Africa"
"2810",9,"Mali",5,5,5,5,5,5,"Human health and welfare","human health","Concentrations of PM2.5","Africa"
"2811",10,"Mali",28.75,28.75,28.75,28.75,28.75,28.75,"Human health and welfare","landscape and amenity","status of world heritage sites","Africa"
"2812",11,"Mali",100,100,100,100,100,100,"Source","renewable ressources","renewable ressources","Africa"
"2813",12,"Mali",99.40625,99.40625,99.40625,99.40625,99.40625,99.40625,"Source","non-renewable ressources","non-renewable ressources","Africa"
"2814",13,"Mali",99.7026830130463,99.7026830130463,99.7026830130463,99.7026830130463,99.7026830130463,99.7026830130463,"Source","Source","Source","Africa"
"2815",14,"Mali",53.7391217864741,56.8688585972912,59.7894296328783,59.5161939096189,67.7546692260879,51.3792049896329,"Sink","global System","global System","Africa"
"2816",15,"Mali",NA,NA,NA,NA,NA,41.955,"Sink","critical ecosystems","critical ecosystems","Africa"
"2817",16,"Mali",53.7391217864741,56.8688585972912,59.7894296328783,59.5161939096189,67.7546692260879,46.4285962025565,"Sink","Sink","Sink","Africa"
"2818",17,"Mali",85.4769658333333,85.4263908333333,85.3657858333333,85.3217841666667,85.271705,85.22521,"Life support","ecosystem health","ecosystem health","Africa"
"2819",18,"Mali",85.4769658333333,85.4263908333333,85.3657858333333,85.3217841666667,85.271705,85.22521,"Life support","Life support","Life support","Africa"
"2820",19,"Mali",5,5,5,5,5,5,"Human health and welfare","human health","human health","Africa"
"2821",20,"Mali",28.75,28.75,28.75,28.75,28.75,28.75,"Human health and welfare","landscape and amenity","landscape and amenitys","Africa"
"2822",21,"Mali",11.9895788082818,11.9895788082818,11.9895788082818,11.9895788082818,11.9895788082818,11.9895788082818,"Human health and welfare","Human health and welfare","Human health and welfare","Africa"
"2823",22,"Mali",48.4074949301792,49.0901473311991,49.6998131840967,49.6365356570094,51.2641471950249,46.6354424230578,"10","SESI","SESI","Africa"
"2824",1,"Malta",100,100,100,100,100,100,"Source","renewable ressources","state of forest reccources","Europe"
"2825",2,"Malta",40.948,40.948,40.625,40.625,40.625,40.625,"Source","renewable ressources","Proportion of fish stocks not overexploited","Europe"
"2826",3,"Malta",78.1753333333333,78.4286666666667,88.714,80.5186666666667,75.9333333333333,77.0226666666667,"Source","renewable ressources","Surfacewater Stress","Europe"
"2827",4,"Malta",74.6666666666667,74.6666666666667,74.6666666666667,74.6666666666667,74.6666666666667,74.6666666666667,"Source","renewable ressources","Groundwater stress","Europe"
"2828",5,"Malta",53.6875,53.6875,53.6875,53.6875,53.6875,53.6875,"Source","non-renewables ressources","area with tolerable erosion","Europe"
"2829",6,"Malta",32.328357875,50.429285,44.049600375,46.36331825,45.474172875,52.126609625,"Sink","global System","CO2 emissions [tonnes per capita]","Europe"
"2830",7,"Malta",100,100,100,100,100,100,"Sink","global System","Consumption of HCFC in ODP per capita","Europe"
"2831",8,"Malta",59.1015225,59.0876958333333,59.0758241666667,59.0606658333333,59.0438783333333,59.1406508333333,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Europe"
"2832",9,"Malta",69.2105,66.75,66.674,66.3415,66.028,66.579,"Life support","ecosystem health","Aquatic habitats in favourable conservation status","Europe"
"2833",10,"Malta",71.975,73.8116666666667,75.9333333333333,72.165,74.8883333333333,74.8883333333333,"Human health and welfare","human health","Concentrations of PM2.5","Europe"
"2834",11,"Malta",100,100,100,100,100,100,"Human health and welfare","human health","Drinking water contamination","Europe"
"2835",12,"Malta",69.9209467252368,69.9775241034099,72.0241389139262,70.2998143407568,69.276852943533,69.523987378771,"Source","renewable ressources","renewable ressources","Europe"
"2836",13,"Malta",53.6875,53.6875,53.6875,53.6875,53.6875,53.6875,"Source","non-renewable ressources","non-renewable ressources","Europe"
"2837",14,"Malta",61.2689221980536,61.2937054296917,62.183566622874,61.4346911965819,60.9860725281267,61.0947548681372,"Source","Source","Source","Europe"
"2838",15,"Malta",56.8580318644605,71.0135796872683,66.3698729658269,68.0906148085035,67.4345407599103,72.1987601174702,"Sink","global System","global System","Europe"
"2839",16,"Malta",NA,NA,NA,NA,NA,NA,"Sink","critical ecosystems","critical ecosystems","Europe"
"2840",17,"Malta",56.8580318644605,71.0135796872683,66.3698729658269,68.0906148085035,67.4345407599103,72.1987601174702,"Sink","Sink","Sink","Europe"
"2841",18,"Malta",63.9565940539852,62.8020994623189,62.7600310746285,62.5953126230877,62.4383631959818,62.7497043166938,"Life support","ecosystem health","ecosystem health","Europe"
"2842",19,"Malta",63.9565940539852,62.8020994623189,62.7600310746285,62.5953126230877,62.4383631959818,62.7497043166938,"Life support","Life support","Life support","Europe"
"2843",20,"Malta",84.8380810721223,85.9137164058608,87.1397345264107,84.9499852854608,86.5380455830459,86.5380455830459,"Human health and welfare","human health","human health","Europe"
"2844",21,"Malta",NA,NA,NA,NA,NA,NA,"Human health and welfare","landscape and amenity","landscape and amenitys","Europe"
"2845",22,"Malta",84.8380810721223,85.9137164058608,87.1397345264107,84.9499852854608,86.5380455830459,86.5380455830459,"Human health and welfare","Human health and welfare","Human health and welfare","Europe"
"2846",23,"Malta",65.9366770951679,69.6143043470327,68.9265433390967,68.6754500229315,68.6582793925109,69.9581164608152,"11","SESI","SESI","Europe"
"2847",1,"Marshall Islands",100,100,100,100,100,100,"Source","renewable ressources","state of forest reccources","Oceania"
"2848",2,"Marshall Islands",83.4795,83.4795,78.6725,78.6725,78.6725,78.6725,"Source","renewable ressources","Proportion of fish stocks not overexploited","Oceania"
"2849",3,"Marshall Islands",NA,NA,NA,NA,NA,NA,"Source","renewable ressources","Groundwater stress","Oceania"
"2850",4,"Marshall Islands",100,100,100,100,100,100,"Source","non-renewables ressources","area with tolerable erosion","Oceania"
"2851",5,"Marshall Islands",62.286432160804,100,100,100,100,100,"Sink","global System","Consumption of HCFC in ODP per capita","Oceania"
"2852",6,"Marshall Islands",100,100,100,100,100,NA,"Sink","critical ecosystems","Proportion of surface water in good chemical status","Oceania"
"2853",7,"Marshall Islands",100,100,100,100,100,NA,"Sink","critical ecosystems","Proportion of ground water in good chemical status","Oceania"
"2854",8,"Marshall Islands",NA,NA,NA,NA,NA,NA,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Oceania"
"2855",9,"Marshall Islands",88.201,88.2865,87.46,88.03,88.049,87.9635,"Life support","ecosystem health","Aquatic habitats in favourable conservation status","Oceania"
"2856",10,"Marshall Islands",93.35,92.8116666666667,93.1916666666667,93.2233333333333,93.0016666666667,93.0016666666667,"Human health and welfare","human health","Concentrations of PM2.5","Oceania"
"2857",11,"Marshall Islands",91.3671166229952,91.3671166229952,88.6975196947468,88.6975196947468,88.6975196947468,88.6975196947468,"Source","renewable ressources","renewable ressources","Oceania"
"2858",12,"Marshall Islands",100,100,100,100,100,100,"Source","non-renewable ressources","non-renewable ressources","Oceania"
"2859",13,"Marshall Islands",95.586147857833,95.586147857833,94.1793606342424,94.1793606342424,94.1793606342424,94.1793606342424,"Source","Source","Source","Oceania"
"2860",14,"Marshall Islands",62.286432160804,100,100,100,100,100,"Sink","global System","global System","Oceania"
"2861",15,"Marshall Islands",100,100,100,100,100,NA,"Sink","critical ecosystems","critical ecosystems","Oceania"
"2862",16,"Marshall Islands",78.9217537569991,100,100,100,100,100,"Sink","Sink","Sink","Oceania"
"2863",17,"Marshall Islands",88.201,88.2865,87.46,88.03,88.049,87.9635,"Life support","ecosystem health","ecosystem health","Oceania"
"2864",18,"Marshall Islands",88.201,88.2865,87.46,88.03,88.049,87.9635,"Life support","Life support","Life support","Oceania"
"2865",19,"Marshall Islands",93.35,92.8116666666667,93.1916666666667,93.2233333333333,93.0016666666667,93.0016666666667,"Human health and welfare","human health","human health","Oceania"
"2866",20,"Marshall Islands",NA,NA,NA,NA,NA,NA,"Human health and welfare","landscape and amenity","landscape and amenitys","Oceania"
"2867",21,"Marshall Islands",93.35,92.8116666666667,93.1916666666667,93.2233333333333,93.0016666666667,93.0016666666667,"Human health and welfare","Human health and welfare","Human health and welfare","Oceania"
"2868",22,"Marshall Islands",88.7758582592923,94.0747250912499,93.6020956879982,93.7621952329367,93.7114643545406,93.6887064314049,"10","SESI","SESI","Oceania"
"2869",1,"Martinique",NA,NA,NA,NA,NA,NA,"Source","renewable ressources","state of forest reccources","America"
"2870",2,"Martinique",62.323,62.323,63.33,63.33,63.33,63.33,"Source","renewable ressources","Proportion of fish stocks not overexploited","America"
"2871",3,"Martinique",NA,NA,NA,NA,NA,NA,"Sink","global System","CO2 emissions [tonnes per capita]","America"
"2872",4,"Martinique",100,100,100,100,100,100,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","America"
"2873",5,"Martinique",62.323,62.323,63.33,63.33,63.33,63.33,"Source","renewable ressources","renewable ressources","America"
"2874",6,"Martinique",NA,NA,NA,NA,NA,NA,"Source","non-renewable ressources","non-renewable ressources","America"
"2875",7,"Martinique",62.323,62.323,63.33,63.33,63.33,63.33,"Source","Source","Source","America"
"2876",8,"Martinique",NA,NA,NA,NA,NA,NA,"Sink","global System","global System","America"
"2877",9,"Martinique",NA,NA,NA,NA,NA,NA,"Sink","critical ecosystems","critical ecosystems","America"
"2878",10,"Martinique",NA,NA,NA,NA,NA,NA,"Sink","Sink","Sink","America"
"2879",11,"Martinique",100,100,100,100,100,100,"Life support","ecosystem health","ecosystem health","America"
"2880",12,"Martinique",100,100,100,100,100,100,"Life support","Life support","Life support","America"
"2881",13,"Martinique",NA,NA,NA,NA,NA,NA,"Human health and welfare","human health","human health","America"
"2882",14,"Martinique",NA,NA,NA,NA,NA,NA,"Human health and welfare","landscape and amenity","landscape and amenitys","America"
"2883",15,"Martinique",NA,NA,NA,NA,NA,NA,"Human health and welfare","Human health and welfare","Human health and welfare","America"
"2884",16,"Martinique",78.9449175058154,78.9449175058154,79.5801482783238,79.5801482783238,79.5801482783238,79.5801482783238,"4","SESI","SESI","America"
"2885",1,"Mauritania",5,5,5,5,5,5,"Source","renewable ressources","state of forest reccources","Africa"
"2886",2,"Mauritania",59.283,59.283,59.283,59.283,59.283,59.283,"Source","renewable ressources","Proportion of fish stocks not overexploited","Africa"
"2887",3,"Mauritania",100,100,100,100,100,100,"Source","renewable ressources","Surfacewater Stress","Africa"
"2888",4,"Mauritania",NA,NA,NA,NA,NA,NA,"Source","renewable ressources","Groundwater stress","Africa"
"2889",5,"Mauritania",100,100,100,100,100,100,"Source","non-renewables ressources","area with tolerable erosion","Africa"
"2890",6,"Mauritania",67.116498125,68.015084125,63.01982025,63.77621025,63.41235075,64.765742125,"Sink","global System","CO2 emissions [tonnes per capita]","Africa"
"2891",7,"Mauritania",5.35959552263019,6.79797761315093,18.8701130157357,22.7229221867734,28.5791921267507,5.78612803731288,"Sink","global System","Consumption of HCFC in ODP per capita","Africa"
"2892",8,"Mauritania",87.698965,87.7187558333333,87.743675,87.7705491666667,87.8019425,87.83182,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Africa"
"2893",9,"Mauritania",76.554,75.243,74.825,73.191,73.172,72.602,"Life support","ecosystem health","Aquatic habitats in favourable conservation status","Africa"
"2894",10,"Mauritania",5,5,5,5,5,5,"Human health and welfare","human health","Concentrations of PM2.5","Africa"
"2895",11,"Mauritania",28.75,28.75,28.75,28.75,28.75,28.75,"Human health and welfare","landscape and amenity","status of world heritage sites","Africa"
"2896",12,"Mauritania",30.9480573090988,30.9480573090988,30.9480573090988,30.9480573090988,30.9480573090988,30.9480573090988,"Source","renewable ressources","renewable ressources","Africa"
"2897",13,"Mauritania",100,100,100,100,100,100,"Source","non-renewable ressources","non-renewable ressources","Africa"
"2898",14,"Mauritania",55.6309781588449,55.6309781588449,55.6309781588449,55.6309781588449,55.6309781588449,55.6309781588449,"Source","Source","Source","Africa"
"2899",15,"Mauritania",18.9662142465324,21.5026746996351,34.4846506484965,38.0681213468441,42.5708087225643,19.3582766889731,"Sink","global System","global System","Africa"
"2900",16,"Mauritania",NA,NA,NA,NA,NA,NA,"Sink","critical ecosystems","critical ecosystems","Africa"
"2901",17,"Mauritania",18.9662142465324,21.5026746996351,34.4846506484965,38.0681213468441,42.5708087225643,19.3582766889731,"Sink","Sink","Sink","Africa"
"2902",18,"Mauritania",81.937211122969,81.2417524747435,81.0272823305521,80.1499486216772,80.1538753686308,79.8546541889701,"Life support","ecosystem health","ecosystem health","Africa"
"2903",19,"Mauritania",81.937211122969,81.2417524747435,81.0272823305521,80.1499486216772,80.1538753686308,79.8546541889701,"Life support","Life support","Life support","Africa"
"2904",20,"Mauritania",5,5,5,5,5,5,"Human health and welfare","human health","human health","Africa"
"2905",21,"Mauritania",28.75,28.75,28.75,28.75,28.75,28.75,"Human health and welfare","landscape and amenity","landscape and amenitys","Africa"
"2906",22,"Mauritania",11.9895788082818,11.9895788082818,11.9895788082818,11.9895788082818,11.9895788082818,11.9895788082818,"Human health and welfare","Human health and welfare","Human health and welfare","Africa"
"2907",23,"Mauritania",31.9077083108321,32.854744764905,36.9482974815694,37.7699429677071,38.8408979897038,31.8655843736345,"11","SESI","SESI","Africa"
"2908",1,"Mauritius",56.05015,55.89625,61.4361433333334,62.05168,62.66728,63.2828166666667,"Source","renewable ressources","state of forest reccources","Africa"
"2909",2,"Mauritius",68.3365,68.3365,69.8755,69.8755,69.8755,69.8755,"Source","renewable ressources","Proportion of fish stocks not overexploited","Africa"
"2910",3,"Mauritius",100,100,100,100,100,100,"Source","renewable ressources","Surfacewater Stress","Africa"
"2911",4,"Mauritius",100,100,100,100,100,100,"Source","renewable ressources","Groundwater stress","Africa"
"2912",5,"Mauritius",5,5,5,5,5,5,"Source","non-renewables ressources","area with tolerable erosion","Africa"
"2913",6,"Mauritius",41.565507125,39.57281325,35.012267,35.323655625,33.044458375,38.67589925,"Sink","global System","CO2 emissions [tonnes per capita]","Africa"
"2914",7,"Mauritius",10.4422243956965,20.3975129244097,23.0522565320665,9.77853849378232,37.5206091937963,63.3963544696529,"Sink","global System","Consumption of HCFC in ODP per capita","Africa"
"2915",8,"Mauritius",34.2650325,34.1916633333333,34.1143133333333,34.0398108333333,33.9654783333333,33.9502208333333,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Africa"
"2916",9,"Mauritius",83.983,84.04,83.717,78.264,75.7465,75.756,"Life support","ecosystem health","Aquatic habitats in favourable conservation status","Africa"
"2917",10,"Mauritius",81.7916666666667,81.855,83.0583333333333,82.7416666666667,82.6466666666667,82.6466666666667,"Human health and welfare","human health","Concentrations of PM2.5","Africa"
"2918",11,"Mauritius",78.6696789320243,78.6156213160473,80.9444764471847,81.1464674032002,81.3469816811599,81.5460036673673,"Source","renewable ressources","renewable ressources","Africa"
"2919",12,"Mauritius",5,5,5,5,5,5,"Source","non-renewable ressources","non-renewable ressources","Africa"
"2920",13,"Mauritius",19.8330127479443,19.826197481621,20.1177131462779,20.1427986391167,20.1676698804249,20.1923257287722,"Source","Source","Source","Africa"
"2921",14,"Mauritius",20.8335391261344,28.4110360550636,28.4097124352431,18.5853094208887,35.2114783658546,49.5167751200094,"Sink","global System","global System","Africa"
"2922",15,"Mauritius",NA,NA,NA,NA,NA,NA,"Sink","critical ecosystems","critical ecosystems","Africa"
"2923",16,"Mauritius",20.8335391261344,28.4110360550636,28.4097124352431,18.5853094208887,35.2114783658546,49.5167751200094,"Sink","Sink","Sink","Africa"
"2924",17,"Mauritius",53.6440138733811,53.6047328743772,53.4410700615796,51.6148404536912,50.7224418238696,50.7142280770397,"Life support","ecosystem health","ecosystem health","Africa"
"2925",18,"Mauritius",53.6440138733811,53.6047328743772,53.4410700615796,51.6148404536912,50.7224418238696,50.7142280770397,"Life support","Life support","Life support","Africa"
"2926",19,"Mauritius",81.7916666666667,81.855,83.0583333333333,82.7416666666667,82.6466666666667,82.6466666666667,"Human health and welfare","human health","human health","Africa"
"2927",20,"Mauritius",NA,NA,NA,NA,NA,NA,"Human health and welfare","landscape and amenity","landscape and amenitys","Africa"
"2928",21,"Mauritius",81.7916666666667,81.855,83.0583333333333,82.7416666666667,82.6466666666667,82.6466666666667,"Human health and welfare","Human health and welfare","Human health and welfare","Africa"
"2929",22,"Mauritius",36.6940388904689,39.6500475059774,39.9094692053927,35.5588015410166,41.5375971029477,45.2452991917109,"10","SESI","SESI","Africa"
"2930",1,"Mayotte",NA,NA,NA,NA,NA,NA,"Source","renewable ressources","state of forest reccources","America"
"2931",2,"Mayotte",68.3365,68.3365,69.8755,69.8755,69.8755,69.8755,"Source","renewable ressources","Proportion of fish stocks not overexploited","America"
"2932",3,"Mayotte",NA,NA,NA,NA,NA,NA,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","America"
"2933",4,"Mayotte",89.626,89.4835,89.417,89.3505,89.2745,89.1985,"Life support","ecosystem health","Aquatic habitats in favourable conservation status","America"
"2934",5,"Mayotte",95.497228,95.130528,94.764455,94.3989995,94.0341615,93.7774145,"Human health and welfare","human health","Drinking water contamination","America"
"2935",6,"Mayotte",68.3365,68.3365,69.8755,69.8755,69.8755,69.8755,"Source","renewable ressources","renewable ressources","America"
"2936",7,"Mayotte",NA,NA,NA,NA,NA,NA,"Source","non-renewable ressources","non-renewable ressources","America"
"2937",8,"Mayotte",68.3365,68.3365,69.8755,69.8755,69.8755,69.8755,"Source","Source","Source","America"
"2938",9,"Mayotte",NA,NA,NA,NA,NA,NA,"Sink","global System","global System","America"
"2939",10,"Mayotte",NA,NA,NA,NA,NA,NA,"Sink","critical ecosystems","critical ecosystems","America"
"2940",11,"Mayotte",NA,NA,NA,NA,NA,NA,"Sink","Sink","Sink","America"
"2941",12,"Mayotte",89.626,89.4835,89.417,89.3505,89.2745,89.1985,"Life support","ecosystem health","ecosystem health","America"
"2942",13,"Mayotte",89.626,89.4835,89.417,89.3505,89.2745,89.1985,"Life support","Life support","Life support","America"
"2943",14,"Mayotte",95.497228,95.130528,94.764455,94.3989995,94.0341615,93.7774145,"Human health and welfare","human health","human health","America"
"2944",15,"Mayotte",NA,NA,NA,NA,NA,NA,"Human health and welfare","landscape and amenity","landscape and amenitys","America"
"2945",16,"Mayotte",95.497228,95.130528,94.764455,94.3989995,94.0341615,93.7774145,"Human health and welfare","Human health and welfare","Human health and welfare","America"
"2946",17,"Mayotte",83.6294365036759,83.4779676339751,83.9711622338224,83.8422843219407,83.7103845736422,83.6103891591069,"5","SESI","SESI","America"
"2947",1,"Mexico",63.6426766666667,62.49248,61.34317,60.1929733333333,59.0436633333333,57.8934666666667,"Source","renewable ressources","state of forest reccources","America"
"2948",2,"Mexico",74.82975,74.82975,75.33325,75.33325,75.33325,75.33325,"Source","renewable ressources","Proportion of fish stocks not overexploited","America"
"2949",3,"Mexico",14.0313333333333,14.4746666666667,15.07,29.6493333333333,29.9786666666667,30.1053333333333,"Source","renewable ressources","Surfacewater Stress","America"
